district_id,year,week_of_year,week_start,mean_temp,mean_humidity,total_rainfall,source
20,2018,7,2018-02-12,22.84,72.3,0.0,synthetic
20,2018,8,2018-02-19,25.21,79.0,1.2,synthetic
20,2018,9,2018-02-26,24.55,81.4,9.5,synthetic
20,2018,10,2018-03-05,24.7,79.9,7.5,synthetic
20,2018,11,2018-03-12,26.6,85.6,0.0,synthetic
20,2018,12,2018-03-19,27.67,84.9,0.0,synthetic
20,2018,13,2018-03-26,28.37,82.5,0.0,synthetic
20,2018,14,2018-04-02,28.98,85.8,0.0,synthetic
20,2018,15,2018-04-09,29.37,86.5,21.9,synthetic
20,2018,16,2018-04-16,29.75,94.5,0.0,synthetic
20,2018,17,2018-04-23,31.4,90.0,11.0,synthetic
20,2018,18,2018-04-30,29.29,86.7,31.1,synthetic
20,2018,19,2018-05-07,31.28,90.5,55.5,synthetic
20,2018,20,2018-05-14,31.33,94.0,57.5,synthetic
20,2018,21,2018-05-21,29.82,90.8,86.4,synthetic
20,2018,22,2018-05-28,34.46,94.0,92.5,synthetic
20,2018,23,2018-06-04,31.83,93.5,81.4,synthetic
20,2018,24,2018-06-11,30.96,95.0,116.7,synthetic
20,2018,25,2018-06-18,31.2,89.9,136.9,synthetic
20,2018,26,2018-06-25,31.11,87.8,134.0,synthetic
20,2018,27,2018-07-02,31.59,92.4,113.0,synthetic
20,2018,28,2018-07-09,29.9,92.7,131.5,synthetic
20,2018,29,2018-07-16,30.41,88.0,152.1,synthetic
20,2018,30,2018-07-23,29.35,85.6,160.3,synthetic
20,2018,31,2018-07-30,30.9,83.9,140.1,synthetic
20,2018,32,2018-08-06,29.77,82.5,158.0,synthetic
20,2018,33,2018-08-13,28.92,80.1,144.7,synthetic
20,2018,34,2018-08-20,27.83,79.3,141.1,synthetic
20,2018,35,2018-08-27,26.44,77.1,127.9,synthetic
20,2018,36,2018-09-03,26.52,76.4,129.9,synthetic
20,2018,37,2018-09-10,24.16,71.1,129.7,synthetic
20,2018,38,2018-09-17,26.54,72.6,108.0,synthetic
20,2018,39,2018-09-24,26.37,66.4,106.2,synthetic
20,2018,40,2018-10-01,24.5,70.3,90.2,synthetic
20,2018,41,2018-10-08,23.9,64.8,77.7,synthetic
20,2018,42,2018-10-15,22.52,65.0,63.3,synthetic
20,2018,43,2018-10-22,22.41,66.8,34.6,synthetic
20,2018,44,2018-10-29,22.39,59.7,29.3,synthetic
20,2018,45,2018-11-05,21.76,65.6,1.3,synthetic
20,2018,46,2018-11-12,22.54,63.7,10.1,synthetic
20,2018,47,2018-11-19,21.52,63.5,7.9,synthetic
20,2018,48,2018-11-26,18.78,71.7,0.0,synthetic
20,2018,49,2018-12-03,20.08,67.5,20.6,synthetic
20,2018,50,2018-12-10,21.14,62.8,7.8,synthetic
20,2018,51,2018-12-17,20.14,66.6,0.0,synthetic
20,2018,52,2018-12-24,20.33,63.0,0.0,synthetic
20,2019,1,2018-12-31,20.82,63.1,0.5,synthetic
20,2019,2,2019-01-07,21.11,73.2,11.6,synthetic
20,2019,3,2019-01-14,21.47,66.6,1.9,synthetic
20,2019,4,2019-01-21,22.36,69.5,0.7,synthetic
20,2019,5,2019-01-28,21.56,72.5,12.9,synthetic
20,2019,6,2019-02-04,23.11,74.1,0.0,synthetic
20,2019,7,2019-02-11,23.6,73.5,0.0,synthetic
20,2019,8,2019-02-18,23.94,83.9,1.9,synthetic
20,2019,9,2019-02-25,24.18,78.2,0.0,synthetic
20,2019,10,2019-03-04,24.95,79.6,3.6,synthetic
20,2019,11,2019-03-11,27.35,77.7,0.0,synthetic
20,2019,12,2019-03-18,28.17,81.7,0.0,synthetic
20,2019,13,2019-03-25,27.89,86.5,0.0,synthetic
20,2019,14,2019-04-01,27.18,86.4,2.4,synthetic
20,2019,15,2019-04-08,29.52,93.3,13.8,synthetic
20,2019,16,2019-04-15,28.16,91.9,7.3,synthetic
20,2019,17,2019-04-22,29.69,90.4,7.7,synthetic
20,2019,18,2019-04-29,30.67,85.8,36.1,synthetic
20,2019,19,2019-05-06,31.89,90.4,53.6,synthetic
20,2019,20,2019-05-13,31.64,93.7,50.5,synthetic
20,2019,21,2019-05-20,31.7,92.3,79.3,synthetic
20,2019,22,2019-05-27,30.99,91.3,95.8,synthetic
20,2019,23,2019-06-03,30.7,93.5,107.6,synthetic
20,2019,24,2019-06-10,30.37,93.8,112.8,synthetic
20,2019,25,2019-06-17,32.73,88.2,132.3,synthetic
20,2019,26,2019-06-24,31.93,90.9,132.5,synthetic
20,2019,27,2019-07-01,32.95,86.5,131.8,synthetic
20,2019,28,2019-07-08,31.05,88.4,147.6,synthetic
20,2019,29,2019-07-15,30.01,87.6,149.3,synthetic
20,2019,30,2019-07-22,30.97,83.5,143.8,synthetic
20,2019,31,2019-07-29,28.86,81.8,160.3,synthetic
20,2019,32,2019-08-05,30.09,82.3,146.6,synthetic
20,2019,33,2019-08-12,28.72,80.7,157.2,synthetic
20,2019,34,2019-08-19,26.89,73.6,131.6,synthetic
20,2019,35,2019-08-26,27.75,77.9,145.0,synthetic
20,2019,36,2019-09-02,27.86,79.6,130.9,synthetic
20,2019,37,2019-09-09,25.26,76.8,144.5,synthetic
20,2019,38,2019-09-16,25.66,71.7,107.9,synthetic
20,2019,39,2019-09-23,24.71,71.5,89.4,synthetic
20,2019,40,2019-09-30,25.15,68.1,104.2,synthetic
20,2019,41,2019-10-07,22.75,69.0,75.4,synthetic
20,2019,42,2019-10-14,22.78,66.9,61.5,synthetic
20,2019,43,2019-10-21,21.55,60.0,46.1,synthetic
20,2019,44,2019-10-28,21.56,63.9,58.6,synthetic
20,2019,45,2019-11-04,21.67,63.4,25.1,synthetic
20,2019,46,2019-11-11,21.12,65.2,0.0,synthetic
20,2019,47,2019-11-18,21.27,61.9,0.0,synthetic
20,2019,48,2019-11-25,20.34,64.1,3.7,synthetic
20,2019,49,2019-12-02,20.87,64.7,5.6,synthetic
20,2019,50,2019-12-09,21.2,63.2,0.0,synthetic
20,2019,51,2019-12-16,21.17,68.2,14.4,synthetic
20,2019,52,2019-12-23,23.05,69.2,10.2,synthetic
20,2020,1,2019-12-30,21.94,71.2,6.2,synthetic
20,2020,2,2020-01-06,22.09,65.1,13.8,synthetic
20,2020,3,2020-01-13,20.54,67.7,4.9,synthetic
20,2020,4,2020-01-20,21.39,67.9,6.2,synthetic
20,2020,5,2020-01-27,22.65,74.2,0.0,synthetic
20,2020,6,2020-02-03,23.33,73.7,0.0,synthetic
20,2020,7,2020-02-10,23.61,75.5,0.0,synthetic
20,2020,8,2020-02-17,23.95,76.4,29.4,synthetic
20,2020,9,2020-02-24,24.49,81.2,0.0,synthetic
20,2020,10,2020-03-02,26.03,82.5,5.8,synthetic
20,2020,11,2020-03-09,25.8,83.3,0.0,synthetic
20,2020,12,2020-03-16,26.35,82.5,3.8,synthetic
20,2020,13,2020-03-23,27.78,86.3,14.8,synthetic
20,2020,14,2020-03-30,28.51,90.4,0.0,synthetic
20,2020,15,2020-04-06,29.56,86.8,0.0,synthetic
20,2020,16,2020-04-13,30.04,90.3,6.2,synthetic
20,2020,17,2020-04-20,30.06,92.8,16.7,synthetic
20,2020,18,2020-04-27,29.4,89.4,34.6,synthetic
20,2020,19,2020-05-04,30.44,91.5,64.3,synthetic
20,2020,20,2020-05-11,31.16,89.1,62.5,synthetic
20,2020,21,2020-05-18,33.1,88.3,59.3,synthetic
20,2020,22,2020-05-25,32.39,88.5,67.6,synthetic
20,2020,23,2020-06-01,31.71,88.9,104.1,synthetic
20,2020,24,2020-06-08,31.55,89.0,106.6,synthetic
20,2020,25,2020-06-15,30.53,91.8,119.2,synthetic
20,2020,26,2020-06-22,31.02,89.7,137.6,synthetic
20,2020,27,2020-06-29,32.29,91.8,155.3,synthetic
20,2020,28,2020-07-06,31.02,85.2,171.6,synthetic
20,2020,29,2020-07-13,29.9,89.2,158.5,synthetic
20,2020,30,2020-07-20,29.75,81.4,164.6,synthetic
20,2020,31,2020-07-27,29.15,81.5,144.2,synthetic
20,2020,32,2020-08-03,30.18,78.0,142.6,synthetic
20,2020,33,2020-08-10,29.23,85.9,155.3,synthetic
20,2020,34,2020-08-17,27.81,77.8,141.0,synthetic
20,2020,35,2020-08-24,27.34,71.1,148.3,synthetic
20,2020,36,2020-08-31,26.59,73.3,124.9,synthetic
20,2020,37,2020-09-07,23.97,72.7,108.1,synthetic
20,2020,38,2020-09-14,25.93,71.3,97.6,synthetic
20,2020,39,2020-09-21,22.86,71.8,113.8,synthetic
20,2020,40,2020-09-28,23.77,65.2,68.2,synthetic
20,2020,41,2020-10-05,24.32,63.3,79.6,synthetic
20,2020,42,2020-10-12,22.83,69.8,75.2,synthetic
20,2020,43,2020-10-19,21.96,61.6,43.3,synthetic
20,2020,44,2020-10-26,21.66,69.0,33.6,synthetic
20,2020,45,2020-11-02,22.35,62.7,33.4,synthetic
20,2020,46,2020-11-09,22.41,67.1,11.7,synthetic
20,2020,47,2020-11-16,21.22,67.0,18.6,synthetic
20,2020,48,2020-11-23,20.51,64.8,0.0,synthetic
20,2020,49,2020-11-30,20.67,60.8,4.9,synthetic
20,2020,50,2020-12-07,20.48,62.0,0.0,synthetic
20,2020,51,2020-12-14,20.95,62.9,0.0,synthetic
20,2020,52,2020-12-21,20.05,66.8,0.0,synthetic
20,2020,53,2020-12-28,21.89,69.9,0.0,synthetic
20,2021,1,2021-01-04,21.71,71.8,8.0,synthetic
20,2021,2,2021-01-11,22.19,68.8,8.8,synthetic
20,2021,3,2021-01-18,22.18,67.6,8.7,synthetic
20,2021,4,2021-01-25,22.93,73.8,11.4,synthetic
20,2021,5,2021-02-01,23.56,74.6,0.0,synthetic
20,2021,6,2021-02-08,23.63,70.4,0.0,synthetic
20,2021,7,2021-02-15,25.18,80.3,0.0,synthetic
20,2021,8,2021-02-22,23.1,78.7,0.0,synthetic
20,2021,9,2021-03-01,24.96,83.6,12.4,synthetic
20,2021,10,2021-03-08,26.9,90.7,3.0,synthetic
20,2021,11,2021-03-15,26.59,84.5,0.0,synthetic
20,2021,12,2021-03-22,27.77,86.8,11.7,synthetic
20,2021,13,2021-03-29,26.74,87.8,7.1,synthetic
20,2021,14,2021-04-05,27.61,84.9,0.0,synthetic
20,2021,15,2021-04-12,29.01,92.6,3.9,synthetic
20,2021,16,2021-04-19,30.48,93.1,6.5,synthetic
20,2021,17,2021-04-26,30.64,82.3,8.8,synthetic
20,2021,18,2021-05-03,31.55,91.1,36.5,synthetic
20,2021,19,2021-05-10,31.2,94.2,28.6,synthetic
20,2021,20,2021-05-17,30.7,89.2,64.7,synthetic
20,2021,21,2021-05-24,31.7,92.4,74.1,synthetic
20,2021,22,2021-05-31,33.2,86.0,81.2,synthetic
20,2021,23,2021-06-07,32.14,90.1,86.2,synthetic
20,2021,24,2021-06-14,31.98,92.2,102.6,synthetic
20,2021,25,2021-06-21,30.19,96.6,125.8,synthetic
20,2021,26,2021-06-28,32.7,88.3,126.8,synthetic
20,2021,27,2021-07-05,32.87,82.9,133.0,synthetic
20,2021,28,2021-07-12,30.63,88.7,162.8,synthetic
20,2021,29,2021-07-19,29.88,86.4,144.4,synthetic
20,2021,30,2021-07-26,29.8,77.8,142.6,synthetic
20,2021,31,2021-08-02,29.52,89.9,142.5,synthetic
20,2021,32,2021-08-09,28.66,79.7,159.1,synthetic
20,2021,33,2021-08-16,29.6,84.5,159.0,synthetic
20,2021,34,2021-08-23,28.59,83.4,126.7,synthetic
20,2021,35,2021-08-30,27.41,80.1,143.2,synthetic
20,2021,36,2021-09-06,27.23,76.7,121.6,synthetic
20,2021,37,2021-09-13,26.13,83.0,120.6,synthetic
20,2021,38,2021-09-20,25.72,68.2,119.9,synthetic
20,2021,39,2021-09-27,24.55,69.8,84.3,synthetic
20,2021,40,2021-10-04,24.01,66.5,83.9,synthetic
20,2021,41,2021-10-11,23.49,69.2,74.7,synthetic
20,2021,42,2021-10-18,22.58,66.4,76.2,synthetic
20,2021,43,2021-10-25,22.98,67.4,57.1,synthetic
20,2021,44,2021-11-01,21.37,66.9,18.4,synthetic
20,2021,45,2021-11-08,21.33,65.1,5.2,synthetic
20,2021,46,2021-11-15,21.55,64.1,25.9,synthetic
20,2021,47,2021-11-22,19.99,62.9,12.1,synthetic
20,2021,48,2021-11-29,19.99,62.2,0.0,synthetic
20,2021,49,2021-12-06,19.55,62.9,0.0,synthetic
20,2021,50,2021-12-13,20.38,65.9,0.0,synthetic
20,2021,51,2021-12-20,20.72,64.3,0.0,synthetic
20,2021,52,2021-12-27,21.46,63.4,0.0,synthetic
20,2022,1,2022-01-03,21.64,67.3,0.0,synthetic
20,2022,2,2022-01-10,21.8,65.2,24.4,synthetic
20,2022,3,2022-01-17,20.47,76.4,16.0,synthetic
20,2022,4,2022-01-24,22.94,68.2,10.6,synthetic
20,2022,5,2022-01-31,21.76,72.8,0.0,synthetic
20,2022,6,2022-02-07,23.15,75.2,10.1,synthetic
20,2022,7,2022-02-14,23.65,73.9,1.6,synthetic
20,2022,8,2022-02-21,24.27,81.3,6.4,synthetic
20,2022,9,2022-02-28,26.03,77.0,0.0,synthetic
20,2022,10,2022-03-07,24.1,84.6,9.0,synthetic
20,2022,11,2022-03-14,26.77,84.8,22.7,synthetic
20,2022,12,2022-03-21,27.64,81.6,2.5,synthetic
20,2022,13,2022-03-28,28.26,88.6,0.0,synthetic
20,2022,14,2022-04-04,28.2,90.2,0.0,synthetic
20,2022,15,2022-04-11,28.4,86.7,0.0,synthetic
20,2022,16,2022-04-18,29.55,91.1,0.0,synthetic
20,2022,17,2022-04-25,30.44,92.3,14.8,synthetic
20,2022,18,2022-05-02,30.52,95.1,4.8,synthetic
20,2022,19,2022-05-09,32.06,93.9,63.0,synthetic
20,2022,20,2022-05-16,31.88,92.4,57.7,synthetic
20,2022,21,2022-05-23,32.02,97.8,77.3,synthetic
20,2022,22,2022-05-30,31.33,90.8,106.0,synthetic
20,2022,23,2022-06-06,31.21,88.7,97.4,synthetic
20,2022,24,2022-06-13,32.85,87.2,99.8,synthetic
20,2022,25,2022-06-20,33.05,88.9,116.0,synthetic
20,2022,26,2022-06-27,31.55,91.1,142.2,synthetic
20,2022,27,2022-07-04,30.76,87.8,159.6,synthetic
20,2022,28,2022-07-11,32.16,87.1,133.4,synthetic
20,2022,29,2022-07-18,30.15,85.6,179.9,synthetic
20,2022,30,2022-07-25,30.18,83.3,143.9,synthetic
20,2022,31,2022-08-01,29.74,87.8,141.2,synthetic
20,2022,32,2022-08-08,29.32,84.5,145.1,synthetic
20,2022,33,2022-08-15,27.84,78.8,143.3,synthetic
20,2022,34,2022-08-22,27.15,81.5,156.1,synthetic
20,2022,35,2022-08-29,27.63,76.8,145.1,synthetic
20,2022,36,2022-09-05,25.27,70.3,121.8,synthetic
20,2022,37,2022-09-12,26.21,73.5,126.1,synthetic
20,2022,38,2022-09-19,26.03,71.6,99.2,synthetic
20,2022,39,2022-09-26,24.17,69.5,100.5,synthetic
20,2022,40,2022-10-03,24.72,67.7,61.7,synthetic
20,2022,41,2022-10-10,23.22,69.2,86.6,synthetic
20,2022,42,2022-10-17,23.96,62.9,72.1,synthetic
20,2022,43,2022-10-24,22.07,59.4,35.6,synthetic
20,2022,44,2022-10-31,22.15,65.0,24.8,synthetic
20,2022,45,2022-11-07,21.19,62.0,9.0,synthetic
20,2022,46,2022-11-14,21.66,62.4,3.4,synthetic
20,2022,47,2022-11-21,22.19,60.1,0.0,synthetic
20,2022,48,2022-11-28,21.32,64.3,0.0,synthetic
20,2022,49,2022-12-05,20.73,69.5,0.0,synthetic
20,2022,50,2022-12-12,21.66,63.6,0.0,synthetic
20,2022,51,2022-12-19,21.26,67.3,14.6,synthetic
20,2022,52,2022-12-26,20.91,68.9,0.0,synthetic
20,2023,1,2023-01-02,21.97,62.0,0.0,synthetic
20,2023,2,2023-01-09,21.86,69.8,0.0,synthetic
20,2023,3,2023-01-16,22.79,70.5,0.0,synthetic
20,2023,4,2023-01-23,22.35,70.3,0.0,synthetic
20,2023,5,2023-01-30,21.8,70.8,0.0,synthetic
20,2023,6,2023-02-06,22.47,76.4,0.0,synthetic
20,2023,7,2023-02-13,24.57,77.0,13.2,synthetic
20,2023,8,2023-02-20,24.78,75.7,0.0,synthetic
20,2023,9,2023-02-27,26.22,74.2,0.0,synthetic
20,2023,10,2023-03-06,25.6,83.4,0.0,synthetic
20,2023,11,2023-03-13,25.02,77.3,14.0,synthetic
20,2023,12,2023-03-20,27.22,79.4,0.0,synthetic
20,2023,13,2023-03-27,27.71,91.2,0.0,synthetic
20,2023,14,2023-04-03,28.58,93.3,12.0,synthetic
20,2023,15,2023-04-10,28.58,90.0,1.3,synthetic
20,2023,16,2023-04-17,29.59,82.5,25.1,synthetic
20,2023,17,2023-04-24,30.34,90.8,0.0,synthetic
20,2023,18,2023-05-01,30.1,88.6,12.3,synthetic
20,2023,19,2023-05-08,31.5,90.5,53.8,synthetic
20,2023,20,2023-05-15,30.6,94.3,91.5,synthetic
20,2023,21,2023-05-22,31.02,97.5,92.4,synthetic
20,2023,22,2023-05-29,30.82,95.8,87.2,synthetic
20,2023,23,2023-06-05,31.8,90.3,89.5,synthetic
20,2023,24,2023-06-12,31.78,97.7,122.7,synthetic
20,2023,25,2023-06-19,31.19,89.6,125.9,synthetic
20,2023,26,2023-06-26,32.46,86.3,128.3,synthetic
20,2023,27,2023-07-03,31.38,87.7,123.1,synthetic
20,2023,28,2023-07-10,30.97,88.2,146.5,synthetic
20,2023,29,2023-07-17,30.45,89.4,143.7,synthetic
20,2023,30,2023-07-24,30.47,82.8,168.0,synthetic
20,2023,31,2023-07-31,29.76,87.9,155.7,synthetic
20,2023,32,2023-08-07,29.26,83.5,135.9,synthetic
20,2023,33,2023-08-14,29.13,81.9,123.8,synthetic
20,2023,34,2023-08-21,28.84,82.5,144.0,synthetic
20,2023,35,2023-08-28,26.54,73.8,134.2,synthetic
20,2023,36,2023-09-04,28.38,73.9,136.2,synthetic
20,2023,37,2023-09-11,24.14,73.9,133.7,synthetic
20,2023,38,2023-09-18,24.58,74.1,109.3,synthetic
20,2023,39,2023-09-25,24.77,68.5,96.7,synthetic
20,2023,40,2023-10-02,24.29,68.5,86.5,synthetic
20,2023,41,2023-10-09,24.88,69.8,90.9,synthetic
20,2023,42,2023-10-16,23.62,73.8,72.5,synthetic
20,2023,43,2023-10-23,23.08,66.7,53.4,synthetic
20,2023,44,2023-10-30,22.91,65.9,35.4,synthetic
20,2023,45,2023-11-06,22.32,69.7,27.4,synthetic
20,2023,46,2023-11-13,20.61,59.2,0.0,synthetic
20,2023,47,2023-11-20,20.87,65.3,0.0,synthetic
20,2023,48,2023-11-27,20.25,60.6,12.6,synthetic
20,2023,49,2023-12-04,21.5,58.8,16.6,synthetic
20,2023,50,2023-12-11,20.67,63.8,15.2,synthetic
20,2023,51,2023-12-18,22.05,65.2,18.9,synthetic
20,2023,52,2023-12-25,20.02,63.7,13.1,synthetic
21,2000,1,2000-01-03,20.49,58.2,8.4,synthetic
21,2000,2,2000-01-10,21.81,63.0,0.0,synthetic
21,2000,3,2000-01-17,19.8,70.9,0.0,synthetic
21,2000,4,2000-01-24,22.66,67.8,0.0,synthetic
21,2000,5,2000-01-31,21.34,69.3,0.0,synthetic
21,2000,6,2000-02-07,22.92,69.3,0.0,synthetic
21,2000,7,2000-02-14,24.16,69.2,0.0,synthetic
21,2000,8,2000-02-21,24.14,73.1,3.5,synthetic
21,2000,9,2000-02-28,26.71,69.0,5.0,synthetic
21,2000,10,2000-03-06,25.13,79.1,0.0,synthetic
21,2000,11,2000-03-13,27.18,81.2,0.0,synthetic
21,2000,12,2000-03-20,26.1,80.2,0.0,synthetic
21,2000,13,2000-03-27,27.06,81.3,0.0,synthetic
21,2000,14,2000-04-03,28.66,78.0,1.5,synthetic
21,2000,15,2000-04-10,29.84,87.1,0.0,synthetic
21,2000,16,2000-04-17,28.48,83.0,0.2,synthetic
21,2000,17,2000-04-24,30.1,86.1,11.0,synthetic
21,2000,18,2000-05-01,31.49,88.7,25.9,synthetic
21,2000,19,2000-05-08,31.64,86.9,9.3,synthetic
21,2000,20,2000-05-15,30.01,90.5,54.9,synthetic
21,2000,21,2000-05-22,31.72,86.3,49.3,synthetic
21,2000,22,2000-05-29,32.16,86.7,73.8,synthetic
21,2000,23,2000-06-05,32.06,88.2,62.7,synthetic
21,2000,24,2000-06-12,31.99,84.1,86.1,synthetic
21,2000,25,2000-06-19,33.25,83.9,104.5,synthetic
21,2000,26,2000-06-26,31.05,84.6,90.9,synthetic
21,2000,27,2000-07-03,31.36,81.9,112.0,synthetic
21,2000,28,2000-07-10,31.05,87.8,105.7,synthetic
21,2000,29,2000-07-17,30.36,78.8,97.4,synthetic
21,2000,30,2000-07-24,28.74,79.3,126.7,synthetic
21,2000,31,2000-07-31,30.69,75.6,108.4,synthetic
21,2000,32,2000-08-07,29.02,79.2,117.7,synthetic
21,2000,33,2000-08-14,27.87,76.4,128.0,synthetic
21,2000,34,2000-08-21,28.39,73.9,114.0,synthetic
21,2000,35,2000-08-28,26.19,76.5,102.3,synthetic
21,2000,36,2000-09-04,27.09,72.4,104.9,synthetic
21,2000,37,2000-09-11,25.83,70.0,81.9,synthetic
21,2000,38,2000-09-18,25.41,61.2,78.9,synthetic
21,2000,39,2000-09-25,24.4,68.4,74.3,synthetic
21,2000,40,2000-10-02,22.68,60.4,69.9,synthetic
21,2000,41,2000-10-09,24.41,65.0,46.4,synthetic
21,2000,42,2000-10-16,23.64,60.4,60.2,synthetic
21,2000,43,2000-10-23,21.69,60.6,52.8,synthetic
21,2000,44,2000-10-30,20.95,60.3,17.2,synthetic
21,2000,45,2000-11-06,21.8,62.8,12.6,synthetic
21,2000,46,2000-11-13,22.02,60.8,0.0,synthetic
21,2000,47,2000-11-20,22.77,60.6,9.9,synthetic
21,2000,48,2000-11-27,20.98,63.0,0.0,synthetic
21,2000,49,2000-12-04,20.77,59.7,0.0,synthetic
21,2000,50,2000-12-11,20.0,65.4,0.0,synthetic
21,2000,51,2000-12-18,19.41,59.4,0.0,synthetic
21,2000,52,2000-12-25,19.78,63.6,18.3,synthetic
21,2001,1,2001-01-01,21.03,63.2,0.0,synthetic
21,2001,2,2001-01-08,22.13,65.1,0.0,synthetic
21,2001,3,2001-01-15,21.51,64.7,0.0,synthetic
21,2001,4,2001-01-22,22.45,63.6,0.0,synthetic
21,2001,5,2001-01-29,22.39,74.0,13.1,synthetic
21,2001,6,2001-02-05,23.24,72.6,0.0,synthetic
21,2001,7,2001-02-12,24.1,69.1,0.0,synthetic
21,2001,8,2001-02-19,24.7,69.9,0.0,synthetic
21,2001,9,2001-02-26,24.82,71.0,0.0,synthetic
21,2001,10,2001-03-05,25.2,83.6,0.0,synthetic
21,2001,11,2001-03-12,26.72,79.2,5.1,synthetic
21,2001,12,2001-03-19,28.71,77.8,1.8,synthetic
21,2001,13,2001-03-26,28.46,80.5,0.0,synthetic
21,2001,14,2001-04-02,26.93,87.5,0.0,synthetic
21,2001,15,2001-04-09,27.11,84.1,2.4,synthetic
21,2001,16,2001-04-16,29.32,82.7,0.0,synthetic
21,2001,17,2001-04-23,30.58,86.3,22.3,synthetic
21,2001,18,2001-04-30,30.23,87.9,25.2,synthetic
21,2001,19,2001-05-07,29.58,85.2,34.5,synthetic
21,2001,20,2001-05-14,29.84,87.3,49.9,synthetic
21,2001,21,2001-05-21,31.53,88.2,59.1,synthetic
21,2001,22,2001-05-28,30.77,87.3,66.1,synthetic
21,2001,23,2001-06-04,32.54,90.1,55.9,synthetic
21,2001,24,2001-06-11,32.6,89.0,96.2,synthetic
21,2001,25,2001-06-18,32.73,83.1,95.6,synthetic
21,2001,26,2001-06-25,30.7,84.4,91.8,synthetic
21,2001,27,2001-07-02,31.59,85.6,97.8,synthetic
21,2001,28,2001-07-09,31.91,82.5,122.4,synthetic
21,2001,29,2001-07-16,31.39,79.5,115.0,synthetic
21,2001,30,2001-07-23,30.29,80.0,107.8,synthetic
21,2001,31,2001-07-30,32.2,81.0,110.8,synthetic
21,2001,32,2001-08-06,29.67,76.3,117.4,synthetic
21,2001,33,2001-08-13,29.8,75.3,116.1,synthetic
21,2001,34,2001-08-20,28.86,67.9,109.7,synthetic
21,2001,35,2001-08-27,27.11,71.1,98.3,synthetic
21,2001,36,2001-09-03,26.97,68.8,107.0,synthetic
21,2001,37,2001-09-10,25.67,67.9,83.3,synthetic
21,2001,38,2001-09-17,25.92,65.8,81.7,synthetic
21,2001,39,2001-09-24,25.45,67.3,78.1,synthetic
21,2001,40,2001-10-01,22.62,70.6,69.3,synthetic
21,2001,41,2001-10-08,22.88,62.7,54.8,synthetic
21,2001,42,2001-10-15,23.97,63.6,38.4,synthetic
21,2001,43,2001-10-22,22.85,60.6,47.7,synthetic
21,2001,44,2001-10-29,23.1,62.3,18.1,synthetic
21,2001,45,2001-11-05,20.66,65.1,20.3,synthetic
21,2001,46,2001-11-12,22.3,55.6,5.2,synthetic
21,2001,47,2001-11-19,20.51,62.4,0.0,synthetic
21,2001,48,2001-11-26,20.41,62.3,0.0,synthetic
21,2001,49,2001-12-03,20.76,67.3,0.0,synthetic
21,2001,50,2001-12-10,20.82,57.1,0.0,synthetic
21,2001,51,2001-12-17,22.14,65.5,17.9,synthetic
21,2001,52,2001-12-24,20.69,65.9,0.0,synthetic
21,2002,1,2001-12-31,21.31,59.3,23.6,synthetic
21,2002,2,2002-01-07,21.72,66.2,2.5,synthetic
21,2002,3,2002-01-14,20.95,66.4,1.5,synthetic
21,2002,4,2002-01-21,21.48,66.0,0.0,synthetic
21,2002,5,2002-01-28,23.13,67.1,0.0,synthetic
21,2002,6,2002-02-04,21.92,70.3,0.0,synthetic
21,2002,7,2002-02-11,23.13,78.2,3.5,synthetic
21,2002,8,2002-02-18,23.48,74.3,5.6,synthetic
21,2002,9,2002-02-25,24.72,79.6,0.0,synthetic
21,2002,10,2002-03-04,27.17,78.0,10.7,synthetic
21,2002,11,2002-03-11,25.91,71.5,0.0,synthetic
21,2002,12,2002-03-18,26.41,77.1,13.0,synthetic
21,2002,13,2002-03-25,27.04,85.4,6.6,synthetic
21,2002,14,2002-04-01,27.43,82.7,1.0,synthetic
21,2002,15,2002-04-08,28.92,82.2,0.0,synthetic
21,2002,16,2002-04-15,29.67,86.4,0.0,synthetic
21,2002,17,2002-04-22,28.75,85.4,15.2,synthetic
21,2002,18,2002-04-29,30.13,84.1,24.3,synthetic
21,2002,19,2002-05-06,29.99,85.2,27.6,synthetic
21,2002,20,2002-05-13,31.73,89.8,51.1,synthetic
21,2002,21,2002-05-20,31.85,85.5,46.0,synthetic
21,2002,22,2002-05-27,30.93,86.3,69.5,synthetic
21,2002,23,2002-06-03,33.27,88.9,64.1,synthetic
21,2002,24,2002-06-10,31.25,82.6,89.9,synthetic
21,2002,25,2002-06-17,30.49,83.9,96.3,synthetic
21,2002,26,2002-06-24,30.99,87.8,99.5,synthetic
21,2002,27,2002-07-01,31.33,90.3,98.9,synthetic
21,2002,28,2002-07-08,30.07,82.1,110.3,synthetic
21,2002,29,2002-07-15,28.8,85.0,100.4,synthetic
21,2002,30,2002-07-22,30.19,79.6,125.2,synthetic
21,2002,31,2002-07-29,29.71,76.4,116.0,synthetic
21,2002,32,2002-08-05,28.7,81.1,125.8,synthetic
21,2002,33,2002-08-12,29.27,80.8,87.3,synthetic
21,2002,34,2002-08-19,27.15,74.2,114.7,synthetic
21,2002,35,2002-08-26,27.36,77.4,109.2,synthetic
21,2002,36,2002-09-02,26.73,75.9,127.8,synthetic
21,2002,37,2002-09-09,25.26,64.5,108.8,synthetic
21,2002,38,2002-09-16,25.86,68.2,80.2,synthetic
21,2002,39,2002-09-23,23.1,65.1,76.4,synthetic
